Source,Destination,Packet_Size,Attack_Type,Timestamp,Direction
Client3,Server,1160,Exfiltration,462.2618650227412,OUT
Client3,Server,175,PortScan,462.2990426927977,OUT
Client2,Server,1633,DDoS,462.3756069169847,OUT
Client2,Server,306,BruteForce,462.40393039715974,OUT
Client1,Server,1486,Benign,462.47503344088955,OUT
Client5,Server,1058,Exfiltration,462.5628017423216,OUT
Client4,Server,283,BruteForce,462.5798440905792,OUT
Client1,Server,1457,DDoS,462.6856477624103,OUT
Client1,Server,1337,Benign,462.7459906579145,OUT
Client5,Server,147,PortScan,462.77255626134644,OUT
Client1,Server,270,BruteForce,462.82804061483546,OUT
Client2,Server,1096,Exfiltration,462.8339003284966,OUT
Client4,Server,1819,DDoS,463.0950107277719,OUT
Client3,Server,919,Exfiltration,463.2036725161003,OUT
Client2,Server,202,PortScan,463.3743005105481,OUT
Client4,Server,363,BruteForce,463.4385664675925,OUT
Client1,Server,1360,Benign,463.4635612765536,OUT
Client2,Server,316,BruteForce,463.4729365985343,OUT
Client5,Server,1155,Exfiltration,463.6097750369487,OUT
Client4,Server,1572,DDoS,463.7432901089846,OUT
Client1,Server,387,BruteForce,463.7663954695121,OUT
Client2,Server,1564,DDoS,463.78404847917193,OUT
Client3,Server,257,PortScan,463.7967875713288,OUT
Client5,Server,262,PortScan,463.833638817239,OUT
Client1,Server,447,Benign,463.9284705817967,OUT
Client2,Server,916,Exfiltration,464.0222908819042,OUT
Client1,Server,1708,DDoS,464.05730940568213,OUT
Client2,Server,195,PortScan,464.1078607888119,OUT
Client3,Server,834,Exfiltration,464.26677570122723,OUT
Client1,Server,1268,Benign,464.2808494991603,OUT
Client2,Server,303,BruteForce,464.3053774156453,OUT
Client4,Server,331,BruteForce,464.55665897102523,OUT
Client2,Server,281,PortScan,464.73140567731303,OUT
Client3,Server,261,PortScan,464.8017003657262,OUT
Client5,Server,1103,Exfiltration,464.8468424851926,OUT
Client2,Server,1749,DDoS,464.84972771804627,OUT
Client4,Server,1765,DDoS,464.95061987367734,OUT
Client2,Server,312,BruteForce,464.9569244119308,OUT
Client1,Server,405,Benign,464.9774538582847,OUT
Client1,Server,247,BruteForce,465.09136753820184,OUT
Client4,Server,272,BruteForce,465.106583880826,OUT
Client1,Server,1746,DDoS,465.10740511986086,OUT
Client1,Server,821,Benign,465.2344796443068,OUT
Client5,Server,163,PortScan,465.23706185075866,OUT
Client2,Server,1119,Exfiltration,465.3545178220958,OUT
Client3,Server,865,Exfiltration,465.40307581602997,OUT
Client2,Server,1857,DDoS,465.5215246317003,OUT
Client2,Server,223,BruteForce,465.6003670535283,OUT
Client4,Server,1668,DDoS,465.69464048110564,OUT
Client4,Server,246,BruteForce,465.71626393674416,OUT
Client2,Server,263,PortScan,465.7437032059493,OUT
Client1,Server,686,Benign,465.75083097144676,OUT
Client1,Server,297,BruteForce,466.03214460680675,OUT
Client1,Server,455,Benign,466.0377212156496,OUT
Client3,Server,200,PortScan,466.1439071439129,OUT
Client5,Server,117,PortScan,466.2138526896277,OUT
Client5,Server,958,Exfiltration,466.2591451471328,OUT
Client1,Server,1390,DDoS,466.27687276676676,OUT
Client4,Server,1203,DDoS,466.27803789419085,OUT
Client2,Server,1746,DDoS,466.51319657830885,OUT
Client2,Server,335,BruteForce,466.54009994508647,OUT
Client2,Server,133,PortScan,466.6154048021084,OUT
Client2,Server,850,Exfiltration,466.64270146363174,OUT
Client1,Server,488,Benign,466.738323299235,OUT
Client3,Server,1182,Exfiltration,466.8765563513885,OUT
Client1,Server,1774,DDoS,466.99233157568557,OUT
Client2,Server,1356,DDoS,467.06352767174394,OUT
Client4,Server,319,BruteForce,467.13005952922236,OUT
Client1,Server,1326,Benign,467.2326565200417,OUT
Client5,Server,267,PortScan,467.28328650183244,OUT
Client3,Server,238,PortScan,467.3373824382229,OUT
Client1,Server,374,BruteForce,467.4816536392725,OUT
Client2,Server,1060,Exfiltration,467.531824936136,OUT
Client5,Server,1060,Exfiltration,467.55255863839415,OUT
Client2,Server,239,PortScan,467.5808229237684,OUT
Client2,Server,255,BruteForce,467.6364883802199,OUT
Client4,Server,1862,DDoS,467.67801496393156,OUT
Client1,Server,1029,Benign,467.6854701357723,OUT
Client4,Server,258,BruteForce,467.89039725751553,OUT
Client5,Server,174,PortScan,468.04489762895383,OUT
Client2,Server,1095,Exfiltration,468.0557167271574,OUT
Client1,Server,1351,DDoS,468.0759516182697,OUT
Client1,Server,1362,Benign,468.09348326736114,OUT
Client5,Server,1171,Exfiltration,468.2986002573224,OUT
Client3,Server,859,Exfiltration,468.29895539631076,OUT
Client1,Server,294,BruteForce,468.4302407202229,OUT
Client2,Server,1848,DDoS,468.49642112234795,OUT
Client2,Server,965,Exfiltration,468.57886426115385,OUT
Client3,Server,150,PortScan,468.5960891016365,OUT
Client1,Server,1348,Benign,468.68981509595847,OUT
Client2,Server,246,PortScan,468.69473248895207,OUT
Client4,Server,1572,DDoS,468.7032755126344,OUT
Client2,Server,350,BruteForce,468.7461239849853,OUT
Client4,Server,214,BruteForce,468.826309453715,OUT
Client1,Server,848,Benign,468.9340974341781,OUT
Client5,Server,121,PortScan,469.05420769828163,OUT
Client3,Server,833,Exfiltration,469.06012626741136,OUT
Client1,Server,1377,DDoS,469.18666529861036,OUT
Client3,Server,180,PortScan,469.26218577758567,OUT
Client1,Server,1177,Benign,469.3374759028898,OUT
Client1,Server,336,BruteForce,469.47264896750903,OUT
Client4,Server,355,BruteForce,469.5307327421849,OUT
Client4,Server,1511,DDoS,469.60453262707125,OUT
Client1,Server,1018,Benign,469.6734796073411,OUT
Client3,Server,1062,Exfiltration,469.72618044315675,OUT
Client2,Server,265,BruteForce,469.75442035488925,OUT
Client1,Server,1563,DDoS,469.7580727819573,OUT
Client5,Server,864,Exfiltration,469.76798927922016,OUT
Client2,Server,855,Exfiltration,469.8652242844392,OUT
Client2,Server,1355,DDoS,469.95516227211715,OUT
Client2,Server,234,PortScan,469.96681088361646,OUT
Client4,Server,1286,DDoS,470.1400688118273,OUT
Client4,Server,333,BruteForce,470.1744023775482,OUT
Client3,Server,174,PortScan,470.2594825069464,OUT
Client5,Server,127,PortScan,470.2637748106544,OUT
Client1,Server,1608,DDoS,470.3615550266842,OUT
Client1,Server,1442,Benign,470.37817244546477,OUT
Client2,Server,203,BruteForce,470.5088779606741,OUT
Client2,Server,130,PortScan,470.52731826322247,OUT
Client2,Server,1006,Exfiltration,470.5937124447594,OUT
Client1,Server,1298,Benign,470.6276664338957,OUT
Client4,Server,1300,DDoS,470.6725195855146,OUT
Client2,Server,1477,DDoS,470.7753397641508,OUT
Client1,Server,270,BruteForce,470.9051623939624,OUT
Client3,Server,938,Exfiltration,471.04712535016154,OUT
Client5,Server,822,Exfiltration,471.0476725242491,OUT
Client2,Server,905,Exfiltration,471.11668122417643,OUT
Client5,Server,143,PortScan,471.1524940812129,OUT
Client4,Server,216,BruteForce,471.21113271227745,OUT
Client3,Server,165,PortScan,471.24035739358266,OUT
Client1,Server,662,Benign,471.2605694248717,OUT
Client2,Server,1426,DDoS,471.41122382344724,OUT
Client1,Server,321,BruteForce,471.53715425567594,OUT
Client2,Server,205,PortScan,471.56487493798863,OUT
Client1,Server,1715,DDoS,471.6323483376901,OUT
Client2,Server,375,BruteForce,471.74677716858577,OUT
Client1,Server,1429,Benign,471.9061982393658,OUT
Client4,Server,291,BruteForce,471.9881321886132,OUT
Client3,Server,1045,Exfiltration,471.99108402800493,OUT
Client3,Server,162,PortScan,472.0099876773345,OUT
Client2,Server,1037,Exfiltration,472.0352227991297,OUT
Client4,Server,1818,DDoS,472.041116596146,OUT
Client1,Server,1947,DDoS,472.21862540429896,OUT
Client2,Server,1492,DDoS,472.24065469491603,OUT
Client5,Server,982,Exfiltration,472.25040435732564,OUT
Client1,Server,398,BruteForce,472.29433610888685,OUT
Client5,Server,294,PortScan,472.3882217707527,OUT
Client1,Server,1219,Benign,472.56194366627926,OUT
Client4,Server,255,BruteForce,472.61674010451105,OUT
Client4,Server,1355,DDoS,472.72915973859205,OUT
Client2,Server,919,Exfiltration,472.74570922305173,OUT
Client3,Server,274,PortScan,472.7708009808744,OUT
Client2,Server,115,PortScan,472.83283785385913,OUT
Client3,Server,1119,Exfiltration,472.91690095014525,OUT
Client2,Server,270,BruteForce,473.05619827781715,OUT
Client1,Server,1470,Benign,473.08079334757923,OUT
Client1,Server,1588,DDoS,473.1844398902113,OUT
Client1,Server,358,BruteForce,473.2140422743427,OUT
Client5,Server,265,PortScan,473.21690826585103,OUT
Client2,Server,1546,DDoS,473.51136953844633,OUT
Client5,Server,1171,Exfiltration,473.5481396335801,OUT
Client3,Server,251,PortScan,473.66201596240944,OUT
Client2,Server,280,BruteForce,473.6625258027742,OUT
Client4,Server,1919,DDoS,473.6696946342089,OUT
Client4,Server,294,BruteForce,473.6907492805673,OUT
Client1,Server,282,BruteForce,473.7252829023722,OUT
Client1,Server,565,Benign,473.77610401809034,OUT
Client2,Server,991,Exfiltration,473.88438918420957,OUT
Client2,Server,175,PortScan,473.9839609740497,OUT
Client3,Server,1148,Exfiltration,474.04656153764296,OUT
Client1,Server,1372,DDoS,474.0680752978978,OUT
Client1,Server,684,Benign,474.4342922365366,OUT
Client2,Server,1176,Exfiltration,474.4510109071421,OUT
Client3,Server,161,PortScan,474.4543548876289,OUT
Client2,Server,1387,DDoS,474.5404432338896,OUT
Client2,Server,266,PortScan,474.5717967367401,OUT
Client4,Server,1734,DDoS,474.6276719086812,OUT
Client5,Server,224,PortScan,474.70358106455,OUT
Client1,Server,555,Benign,474.7830694407714,OUT
Client1,Server,1586,DDoS,474.9273834013591,OUT
Client4,Server,306,BruteForce,474.94455347419114,OUT
Client5,Server,1058,Exfiltration,474.956061785836,OUT
Client2,Server,334,BruteForce,475.0155615792087,OUT
Client3,Server,1090,Exfiltration,475.08992416390237,OUT
Client1,Server,323,BruteForce,475.1494609106116,OUT
Client1,Server,680,Benign,475.4063734371796,OUT
Client1,Server,1685,DDoS,475.44471100163986,OUT
Client2,Server,1368,DDoS,475.5007062031276,OUT
Client1,Server,1284,Benign,475.6551254541694,OUT
Client3,Server,233,PortScan,475.69350979570174,OUT
Client1,Server,268,BruteForce,475.7181228409143,OUT
Client5,Server,144,PortScan,475.7810288084828,OUT
Client2,Server,167,PortScan,475.78717845712725,OUT
Client2,Server,1116,Exfiltration,475.8602576688896,OUT
Client5,Server,932,Exfiltration,475.9051137555956,OUT
Client2,Server,221,BruteForce,475.9482479612173,OUT
Client4,Server,1882,DDoS,476.02430380785677,OUT
Client1,Server,1874,DDoS,476.02793251104225,OUT
Client4,Server,354,BruteForce,476.18867310139495,OUT
Client1,Server,914,Benign,476.22326512897797,OUT
Client2,Server,1643,DDoS,476.2671103574716,OUT
Client3,Server,293,PortScan,476.294378069796,OUT
Client5,Server,204,PortScan,476.4264692071486,OUT
Client3,Server,804,Exfiltration,476.51371099574044,OUT
Client2,Server,179,PortScan,476.6551233824084,OUT
Client5,Server,1042,Exfiltration,476.6867262463506,OUT
Client2,Server,904,Exfiltration,476.80712180114296,OUT
Client3,Server,229,PortScan,476.8250789849153,OUT
Client1,Server,1256,Benign,476.8911439650132,OUT
Client1,Server,352,BruteForce,476.9277858173346,OUT
Client2,Server,345,BruteForce,476.94425337789164,OUT
Client4,Server,330,BruteForce,476.9769053714235,OUT
Client4,Server,1963,DDoS,476.98036832203786,OUT
Client1,Server,1290,DDoS,477.13307727466304,OUT
Client1,Server,410,Benign,477.17494927417755,OUT
Client3,Server,844,Exfiltration,477.22983027160103,OUT
Client5,Server,1178,Exfiltration,477.2892359245638,OUT
Client5,Server,271,PortScan,477.4020976571238,OUT
Client2,Server,1751,DDoS,477.4040605905214,OUT
Client2,Server,126,PortScan,477.50600355825895,OUT
Client2,Server,223,BruteForce,477.6315050429821,OUT
Client1,Server,756,Benign,477.638173225695,OUT
Client4,Server,233,BruteForce,477.65670657194534,OUT
Client3,Server,149,PortScan,477.6797090024201,OUT
Client1,Server,206,BruteForce,477.81804498287147,OUT
Client1,Server,1995,DDoS,477.871642950065,OUT
Client2,Server,816,Exfiltration,477.99352558758204,OUT
Client4,Server,1993,DDoS,478.088947245666,OUT
Client3,Server,1010,Exfiltration,478.25169003247174,OUT
Client1,Server,1367,Benign,478.27042851760325,OUT
Client1,Server,293,BruteForce,478.4496675919564,OUT
Client1,Server,1329,Benign,478.48641757909,OUT
Client5,Server,148,PortScan,478.54146806490587,OUT
Client2,Server,285,BruteForce,478.54707738115667,OUT
Client3,Server,147,PortScan,478.5517122130416,OUT
Client5,Server,1193,Exfiltration,478.55965054242887,OUT
Client2,Server,974,Exfiltration,478.75910156188814,OUT
Client2,Server,207,PortScan,478.78060449951255,OUT
Client2,Server,1944,DDoS,478.8013160341303,OUT
Client1,Server,242,BruteForce,478.94997938651136,OUT
Client1,Server,1583,DDoS,479.0028395839543,OUT
Client4,Server,254,BruteForce,479.01908532477654,OUT
Client1,Server,1350,Benign,479.04551941706404,OUT
Client2,Server,392,BruteForce,479.099098075048,OUT
Client4,Server,1921,DDoS,479.2249732503125,OUT
Client2,Server,920,Exfiltration,479.51410297252716,OUT
Client3,Server,1067,Exfiltration,479.5187630026444,OUT
Client1,Server,1149,Benign,479.53692561819076,OUT
Client4,Server,319,BruteForce,479.56657007808155,OUT
Client5,Server,1131,Exfiltration,479.6921132466009,OUT
Client2,Server,134,PortScan,479.8642563083229,OUT
Client3,Server,111,PortScan,479.90808796665107,OUT
Client2,Server,1232,DDoS,479.949156286658,OUT
Client5,Server,131,PortScan,479.98331711734113,OUT
Client1,Server,992,Benign,480.1042536037821,OUT
Client1,Server,1553,DDoS,480.3182749058858,OUT
Client2,Server,985,Exfiltration,480.3772154340017,OUT
Client1,Server,348,BruteForce,480.4385214420737,OUT
Client2,Server,137,PortScan,480.49667661123914,OUT
Client5,Server,840,Exfiltration,480.5180045564489,OUT
Client4,Server,1739,DDoS,480.52685260498583,OUT
Client2,Server,347,BruteForce,480.53430918743436,OUT
Client4,Server,244,BruteForce,480.6203501753755,OUT
Client5,Server,136,PortScan,480.6515686347466,OUT
Client1,Server,1223,Benign,480.7877076410281,OUT
Client3,Server,1130,Exfiltration,480.8228778495168,OUT
Client1,Server,1250,DDoS,480.8661965839293,OUT
Client3,Server,116,PortScan,481.11192819424866,OUT
Client2,Server,294,BruteForce,481.1228354840765,OUT
Client2,Server,1995,DDoS,481.16194629210815,OUT
Client1,Server,236,BruteForce,481.18404728609636,OUT
Client1,Server,1147,Benign,481.2360793503694,OUT
Client4,Server,310,BruteForce,481.27970942994386,OUT
Client1,Server,1295,DDoS,481.48557453920836,OUT
Client1,Server,1021,Benign,481.61459313061926,OUT
Client4,Server,1291,DDoS,481.61481523507706,OUT
Client2,Server,243,PortScan,481.651102895589,OUT
Client3,Server,150,PortScan,481.72480979797996,OUT
Client2,Server,1052,Exfiltration,481.7521662796554,OUT
Client3,Server,871,Exfiltration,481.9424777565186,OUT
Client1,Server,909,Benign,481.99098927175805,OUT
Client5,Server,1105,Exfiltration,482.0162030548234,OUT
Client5,Server,166,PortScan,482.0307571318911,OUT
Client4,Server,281,BruteForce,482.0403653513901,OUT
Client2,Server,210,PortScan,482.3303425834683,OUT
Client2,Server,384,BruteForce,482.3932188690345,OUT
Client2,Server,1676,DDoS,482.4448514630467,OUT
Client2,Server,1000,Exfiltration,482.4887266076357,OUT
Client1,Server,347,BruteForce,482.5303679004786,OUT
Client5,Server,1036,Exfiltration,482.5314743797218,OUT
Client1,Server,1029,Benign,482.6359723200317,OUT
Client4,Server,1533,DDoS,482.7142823799273,OUT
Client5,Server,222,PortScan,482.7725856192059,OUT
Client1,Server,1547,DDoS,482.8340373346249,OUT
Client2,Server,388,BruteForce,482.9163473226881,OUT
Client1,Server,365,BruteForce,483.0446801009592,OUT
Client3,Server,171,PortScan,483.18360066224494,OUT
Client3,Server,1096,Exfiltration,483.2596396033831,OUT
Client4,Server,251,BruteForce,483.26990228181216,OUT
Client2,Server,1593,DDoS,483.28300912018136,OUT
Client1,Server,507,Benign,483.30026881053584,OUT
Client2,Server,248,PortScan,483.47409752472646,OUT
Client2,Server,1078,Exfiltration,483.5158673586783,OUT
Client5,Server,1151,Exfiltration,483.61165658571804,OUT
Client5,Server,290,PortScan,483.71905842847406,OUT
Client3,Server,152,PortScan,483.73256965870513,OUT
Client3,Server,940,Exfiltration,483.769060372908,OUT
Client1,Server,1740,DDoS,483.85565817041976,OUT
Client1,Server,1300,Benign,484.0946751116122,OUT
Client1,Server,268,BruteForce,484.09826569830864,OUT
Client2,Server,344,BruteForce,484.101516912238,OUT
Client5,Server,970,Exfiltration,484.1128333414208,OUT
Client2,Server,1822,DDoS,484.16147974968067,OUT
Client4,Server,1711,DDoS,484.18132952940744,OUT
Client2,Server,169,PortScan,484.30834473413745,OUT
Client4,Server,274,BruteForce,484.37744425734553,OUT
Client1,Server,566,Benign,484.3995159206557,OUT
Client3,Server,153,PortScan,484.59887782768584,OUT
Client5,Server,298,PortScan,484.63486708353844,OUT
Client2,Server,1095,Exfiltration,484.7174444816213,OUT
Client1,Server,986,Benign,484.74267550820576,OUT
Client2,Server,359,BruteForce,484.96632992085836,OUT
Client1,Server,1351,DDoS,484.9854245574449,OUT
Client5,Server,1038,Exfiltration,485.0322721832554,OUT
Client1,Server,1416,Benign,485.0796227430333,OUT
Client3,Server,1000,Exfiltration,485.08188660988645,OUT
Client4,Server,387,BruteForce,485.271736708386,OUT
Client2,Server,1735,DDoS,485.3696204893245,OUT
Client3,Server,211,PortScan,485.4270200151923,OUT
Client2,Server,166,PortScan,485.56392667717006,OUT
Client1,Server,229,BruteForce,485.58640162611835,OUT
Client4,Server,1402,DDoS,485.59646672799977,OUT
Client2,Server,230,BruteForce,485.62224320486473,OUT
Client2,Server,945,Exfiltration,485.7159344354117,OUT
Client1,Server,1923,DDoS,485.7510250909072,OUT
Client1,Server,1016,Benign,485.77117921796406,OUT
Client5,Server,1128,Exfiltration,485.85793788317477,OUT
Client5,Server,236,PortScan,485.8717595913289,OUT
Client3,Server,1175,Exfiltration,485.87278652693107,OUT
Client2,Server,1605,DDoS,485.9884059583774,OUT
Client4,Server,1359,DDoS,486.2279030015368,OUT
Client3,Server,133,PortScan,486.34564470647,OUT
Client2,Server,179,PortScan,486.47554136012184,OUT
Client1,Server,827,Benign,486.5620618702009,OUT
Client1,Server,1856,DDoS,486.571710033628,OUT
Client2,Server,1018,Exfiltration,486.5842607949246,OUT
Client5,Server,1069,Exfiltration,486.6050097306644,OUT
Client2,Server,1609,DDoS,486.6583111330568,OUT
Client3,Server,1125,Exfiltration,486.6714610948547,OUT
Client4,Server,278,BruteForce,486.6923742179042,OUT
Client1,Server,796,Benign,486.9342547052488,OUT
Client1,Server,271,BruteForce,487.0560866045615,OUT
Client2,Server,285,BruteForce,487.08594831831516,OUT
Client5,Server,180,PortScan,487.1454881234824,OUT
Client2,Server,200,PortScan,487.1999467007313,OUT
Client3,Server,238,PortScan,487.2105544345352,OUT
Client1,Server,689,Benign,487.36134843518266,OUT
Client4,Server,1860,DDoS,487.3730077471209,OUT
Client2,Server,1691,DDoS,487.4065539949168,OUT
Client4,Server,291,BruteForce,487.523290014019,OUT
Client1,Server,1490,DDoS,487.5424569833963,OUT
Client5,Server,1153,Exfiltration,487.5553363091735,OUT
Client1,Server,379,BruteForce,487.7100618370849,OUT
Client3,Server,890,Exfiltration,487.8452708748905,OUT
